"age","marital","balance","day","month","duration","campaign","pdays","previous","TermDeposit"
59,"married",0,28,"aug",23,15,-1,0,"no"
41,"married",1539,20,"nov",100,2,-1,0,"no"
54,"married",473,2,"nov",182,1,81,1,"yes"
27,"married",472,20,"apr",144,4,-1,0,"no"
49,"married",1093,15,"sep",316,1,246,4,"yes"
42,"divorced",0,17,"nov",116,1,-1,0,"no"
34,"single",39,18,"jul",138,3,-1,0,"no"
34,"married",577,18,"nov",80,1,-1,0,"no"
33,"married",2441,16,"apr",257,2,148,1,"no"
41,"single",1455,30,"may",87,1,-1,0,"no"
54,"single",515,17,"jun",205,1,-1,0,"no"
57,"divorced",0,16,"jun",235,2,-1,0,"no"
59,"married",10054,13,"aug",79,6,-1,0,"no"
43,"married",1376,8,"may",235,4,-1,0,"no"
49,"married",0,26,"aug",175,6,-1,0,"no"
33,"single",2364,17,"may",508,1,-1,0,"yes"
34,"single",-90,18,"may",20,1,370,1,"no"
45,"married",1265,11,"may",40,8,299,1,"no"
42,"married",-581,13,"may",224,1,370,2,"no"
45,"married",179,25,"aug",122,3,-1,0,"no"
40,"married",34,25,"aug",115,4,-1,0,"no"
42,"married",323,8,"may",280,2,-1,0,"no"
31,"married",14,19,"nov",46,1,-1,0,"no"
30,"single",677,16,"may",241,1,-1,0,"no"
42,"married",4216,12,"jun",186,2,-1,0,"yes"
41,"married",153,27,"may",389,1,-1,0,"no"
43,"married",8541,23,"may",259,9,-1,0,"no"
36,"married",587,3,"feb",248,2,-1,0,"no"
29,"married",103,17,"apr",368,1,336,2,"no"
31,"single",5058,20,"may",157,1,-1,0,"no"
54,"divorced",726,28,"jan",246,1,-1,0,"no"
56,"divorced",158,21,"jul",854,1,-1,0,"yes"
43,"married",3196,19,"may",159,3,-1,0,"no"
55,"married",93,28,"jan",111,1,-1,0,"no"
31,"married",318,2,"dec",310,1,-1,0,"yes"
45,"divorced",397,22,"may",582,1,95,2,"yes"
43,"married",5564,20,"apr",45,5,154,2,"no"
33,"single",4874,22,"feb",363,2,-1,0,"no"
44,"married",3665,17,"mar",325,1,-1,0,"no"
50,"married",17,20,"jun",189,2,-1,0,"no"
27,"single",940,15,"may",141,1,343,3,"no"
42,"single",-178,15,"jul",178,3,-1,0,"no"
35,"single",3339,6,"jun",304,2,-1,0,"no"
44,"single",13,6,"jun",116,11,-1,0,"no"
54,"single",2081,1,"oct",395,2,108,1,"no"
54,"divorced",0,6,"jun",127,1,-1,0,"no"
38,"single",0,30,"apr",102,1,-1,0,"no"
40,"married",-428,28,"may",585,3,-1,0,"no"
46,"married",536,16,"jun",750,2,-1,0,"yes"
26,"single",-189,17,"jul",538,2,-1,0,"yes"
31,"single",35,28,"aug",27,16,-1,0,"no"
36,"single",688,25,"feb",293,3,268,2,"no"
50,"married",1203,28,"may",66,7,-1,0,"no"
32,"single",0,22,"aug",148,2,-1,0,"no"
32,"married",4174,21,"may",314,2,-1,0,"no"
52,"married",0,20,"nov",199,2,-1,0,"no"
24,"married",9,17,"apr",468,1,-1,0,"no"
33,"married",2044,15,"may",102,3,177,1,"no"
32,"single",136,13,"aug",144,2,-1,0,"no"
54,"married",0,19,"aug",87,2,-1,0,"no"
44,"married",2439,30,"jul",133,2,-1,0,"no"
37,"married",569,30,"may",92,1,-1,0,"no"
27,"married",73,5,"feb",140,1,-1,0,"no"
35,"married",2999,12,"jun",1141,6,-1,0,"yes"
59,"married",3562,13,"aug",121,1,-1,0,"no"
41,"single",3023,31,"jul",616,3,-1,0,"no"
31,"single",-282,20,"nov",131,3,-1,0,"no"
46,"married",740,8,"may",462,1,359,2,"no"
30,"married",307,8,"jul",117,2,-1,0,"no"
57,"married",687,21,"jul",107,3,-1,0,"no"
30,"married",2371,25,"jul",237,5,-1,0,"no"
40,"married",18,5,"feb",166,1,8,2,"no"
49,"married",355,2,"jun",253,7,-1,0,"no"
36,"married",718,28,"jul",91,3,-1,0,"no"
44,"single",-497,11,"may",115,2,370,2,"no"
44,"married",27,25,"may",485,1,-1,0,"no"
45,"married",24,15,"jul",192,3,-1,0,"no"
41,"single",1696,9,"may",878,3,-1,0,"no"
30,"married",90,12,"may",232,1,-1,0,"no"
62,"divorced",0,20,"aug",158,1,-1,0,"yes"
27,"single",81,5,"feb",197,1,199,3,"no"
27,"married",30,18,"may",110,1,334,4,"no"
38,"divorced",1294,29,"may",565,1,-1,0,"no"
42,"single",100,7,"aug",64,2,-1,0,"no"
36,"married",2415,22,"oct",73,1,86,4,"no"
43,"married",1751,21,"nov",146,4,-1,0,"no"
55,"divorced",0,12,"jun",90,8,-1,0,"no"
43,"married",175,7,"may",54,1,-1,0,"no"
35,"married",348,15,"jul",323,3,-1,0,"no"
36,"single",490,16,"jun",265,3,-1,0,"no"
45,"married",706,14,"jul",66,2,-1,0,"no"
25,"single",0,8,"jul",112,1,-1,0,"no"
41,"single",572,3,"feb",419,2,271,2,"no"
31,"married",251,7,"may",212,2,-1,0,"no"
31,"divorced",-174,30,"jul",113,10,-1,0,"no"
55,"married",9329,13,"oct",135,1,113,2,"no"
48,"single",61,28,"may",198,1,-1,0,"no"
34,"married",2211,8,"may",149,1,-1,0,"no"
27,"single",44,7,"sep",11,1,-1,0,"no"
36,"married",-179,18,"nov",476,2,124,1,"no"
35,"single",873,11,"may",197,1,277,2,"no"
26,"single",37,28,"jul",301,2,-1,0,"no"
37,"single",410,7,"aug",542,3,-1,0,"no"
42,"married",0,11,"jul",83,2,-1,0,"no"
46,"divorced",288,9,"may",166,1,-1,0,"no"
36,"married",277,5,"feb",239,2,-1,0,"no"
35,"married",5417,6,"may",303,1,-1,0,"no"
58,"married",5618,20,"nov",361,2,189,1,"no"
46,"married",341,19,"jun",318,2,-1,0,"no"
40,"married",624,10,"jul",228,1,-1,0,"no"
38,"married",311,25,"jul",114,12,-1,0,"no"
31,"single",0,20,"apr",400,1,-1,0,"no"
47,"married",-216,6,"may",197,1,282,3,"no"
25,"married",242,30,"jul",62,12,-1,0,"no"
40,"single",-187,5,"feb",160,1,-1,0,"no"
44,"single",5063,27,"oct",418,2,-1,0,"yes"
54,"married",38,28,"jul",115,8,-1,0,"no"
21,"married",223,27,"may",155,1,-1,0,"no"
26,"single",1140,6,"feb",984,2,-1,0,"yes"
36,"married",183,20,"may",103,3,-1,0,"no"
42,"married",-184,28,"may",255,1,-1,0,"no"
44,"divorced",611,31,"jul",6,10,-1,0,"no"
58,"married",0,31,"jul",85,4,-1,0,"no"
45,"married",132,14,"jul",179,2,-1,0,"no"
55,"married",-90,7,"may",634,2,-1,0,"no"
32,"married",-509,30,"jan",134,1,-1,0,"no"
54,"married",-361,26,"may",227,1,-1,0,"no"
59,"married",184,8,"jul",163,1,-1,0,"no"
25,"married",10,17,"jul",114,1,-1,0,"no"
38,"married",451,30,"jan",143,1,-1,0,"no"
30,"married",475,22,"aug",192,5,-1,0,"no"
44,"divorced",213,20,"apr",65,2,-1,0,"no"
36,"married",156,21,"nov",219,2,-1,0,"no"
43,"married",2759,8,"aug",329,2,-1,0,"no"
28,"single",-16,18,"may",251,3,-1,0,"no"
33,"single",95,7,"may",102,1,-1,0,"no"
32,"single",776,25,"aug",361,8,-1,0,"no"
32,"divorced",-634,27,"may",275,1,-1,0,"no"
35,"married",305,25,"jul",168,2,-1,0,"no"
25,"single",-107,14,"may",156,1,-1,0,"no"
25,"married",4923,4,"may",78,4,74,14,"no"
35,"divorced",538,12,"may",66,4,-1,0,"no"
55,"married",-361,11,"may",82,2,350,1,"no"
27,"single",3791,28,"may",231,1,-1,0,"no"
31,"single",4388,27,"may",182,2,-1,0,"no"
31,"married",0,22,"jul",392,2,-1,0,"no"
36,"married",0,15,"jul",794,1,-1,0,"no"
36,"married",1318,7,"aug",100,2,-1,0,"no"
35,"divorced",3549,13,"aug",250,4,-1,0,"no"
39,"single",1537,5,"jun",805,2,-1,0,"no"
57,"single",5961,14,"may",166,3,-1,0,"no"
52,"married",109,30,"jan",177,4,248,2,"no"
57,"married",1571,11,"jun",230,13,-1,0,"no"
45,"married",753,2,"apr",2870,2,-1,0,"no"
42,"married",-417,5,"feb",81,3,273,3,"no"
37,"married",121,8,"may",617,2,-1,0,"no"
30,"married",151,21,"aug",121,1,-1,0,"no"
49,"married",305,7,"aug",140,1,99,1,"no"
26,"single",668,28,"may",576,3,-1,0,"yes"
35,"married",451,12,"may",247,1,-1,0,"no"
32,"single",156,3,"jun",81,6,-1,0,"no"
37,"married",50,8,"may",352,3,-1,0,"no"
60,"single",11262,26,"aug",323,1,-1,0,"yes"
56,"married",842,5,"jun",108,1,-1,0,"no"
33,"married",73,11,"aug",156,1,263,2,"no"
42,"married",1048,17,"nov",71,1,186,1,"no"
26,"single",0,15,"may",23,8,-1,0,"no"
39,"married",1029,23,"jul",133,3,-1,0,"no"
33,"single",275,18,"nov",348,1,-1,0,"no"
46,"married",68,18,"nov",111,2,155,3,"no"
35,"married",260,13,"may",155,6,-1,0,"no"
50,"married",0,30,"jan",199,1,205,1,"no"
37,"married",-5,30,"may",43,2,-1,0,"no"
23,"single",508,8,"jun",544,1,-1,0,"no"
34,"married",2959,13,"aug",413,5,-1,0,"no"
52,"married",2347,12,"aug",603,3,-1,0,"no"
32,"divorced",-331,26,"may",130,3,-1,0,"no"
42,"single",60,30,"jan",183,2,241,1,"no"
38,"married",5115,2,"jun",318,1,95,7,"yes"
48,"married",1344,14,"aug",69,6,-1,0,"no"
34,"single",283,13,"may",151,2,-1,0,"no"
37,"married",647,17,"jun",41,1,-1,0,"no"
44,"single",643,16,"oct",324,1,143,3,"yes"
41,"married",1270,5,"may",1389,1,-1,0,"yes"
28,"single",203,29,"jan",145,2,-1,0,"no"
56,"married",1137,12,"oct",99,3,102,1,"no"
38,"married",5000,4,"dec",720,5,536,5,"no"
35,"married",1178,15,"apr",220,2,183,5,"no"
46,"married",0,19,"nov",161,2,-1,0,"no"
33,"married",8023,25,"feb",196,1,87,4,"no"
27,"single",118,9,"may",132,3,-1,0,"no"
29,"single",970,13,"may",240,1,-1,0,"no"
33,"single",1268,3,"jun",2219,1,28,2,"no"
55,"married",233,5,"may",813,2,351,3,"no"
27,"single",118,31,"aug",160,3,98,1,"yes"
38,"married",0,20,"jun",211,2,-1,0,"no"
30,"single",253,23,"may",167,4,-1,0,"no"
48,"married",489,13,"may",60,1,-1,0,"no"
32,"single",555,9,"sep",344,1,-1,0,"yes"
39,"married",171,8,"may",153,1,353,1,"no"
49,"married",2631,14,"may",76,2,-1,0,"no"
36,"married",59,6,"may",225,2,-1,0,"no"
39,"married",0,6,"may",262,2,-1,0,"no"
44,"married",1103,20,"nov",82,1,-1,0,"no"
35,"single",258,20,"nov",144,1,-1,0,"no"
33,"single",18,22,"aug",93,2,-1,0,"no"
55,"married",0,5,"jun",353,2,-1,0,"no"
45,"married",21,3,"jun",788,2,-1,0,"no"
26,"single",313,2,"jun",199,1,96,2,"yes"
34,"married",10,22,"may",81,1,-1,0,"no"
58,"married",0,6,"may",393,1,-1,0,"no"
51,"single",2685,20,"jun",78,2,-1,0,"no"
37,"married",-120,9,"may",77,2,-1,0,"no"
48,"married",890,13,"aug",157,6,-1,0,"no"
69,"single",2493,13,"aug",368,1,-1,0,"no"
43,"married",71,7,"may",180,5,-1,0,"no"
32,"divorced",137,20,"may",13,12,-1,0,"no"
30,"single",4787,4,"jun",99,2,-1,0,"no"
33,"single",9670,20,"nov",204,1,-1,0,"no"
39,"married",0,5,"jun",620,2,-1,0,"no"
39,"single",1340,18,"jun",113,2,-1,0,"no"
52,"married",-384,13,"aug",114,4,-1,0,"no"
45,"married",2406,20,"apr",108,2,-1,0,"no"
51,"married",-26,27,"may",47,1,-1,0,"no"
33,"married",152,7,"jul",136,1,-1,0,"no"
36,"married",332,22,"may",566,7,-1,0,"no"
68,"married",2820,5,"mar",158,1,92,3,"no"
42,"married",9009,20,"nov",135,2,-1,0,"no"
32,"married",7522,14,"jul",240,3,-1,0,"no"
31,"single",-2,29,"aug",131,2,-1,0,"no"
32,"single",299,20,"apr",177,2,348,2,"no"
54,"married",551,17,"apr",251,1,263,2,"no"
35,"divorced",-11,31,"jul",24,18,-1,0,"no"
46,"married",310,24,"jul",58,2,-1,0,"no"
37,"married",236,28,"aug",95,2,-1,0,"no"
48,"married",-30,7,"may",133,1,-1,0,"no"
57,"married",1458,4,"may",89,5,-1,0,"no"
35,"single",181,8,"aug",130,4,-1,0,"no"
28,"single",1408,13,"aug",166,1,78,2,"no"
32,"single",354,12,"aug",363,1,104,3,"no"
30,"married",1067,4,"feb",78,2,-1,0,"no"
30,"married",5143,20,"may",236,2,-1,0,"no"
29,"single",70,14,"may",400,2,-1,0,"no"
30,"single",58,8,"aug",116,2,-1,0,"no"
20,"single",1191,12,"feb",274,1,-1,0,"no"
38,"married",4458,5,"jun",215,1,-1,0,"no"
34,"single",0,10,"jul",185,1,-1,0,"no"
33,"single",2764,21,"may",118,1,-1,0,"no"
36,"married",1434,18,"nov",379,1,-1,0,"no"
38,"married",1324,3,"feb",178,1,-1,0,"no"
38,"married",472,20,"apr",178,5,326,3,"no"
41,"married",382,17,"apr",218,2,-1,0,"no"
37,"married",292,21,"aug",133,2,-1,0,"no"
43,"divorced",1756,17,"jun",89,1,-1,0,"no"
39,"single",45248,6,"may",1623,1,-1,0,"yes"
51,"divorced",1649,5,"jun",93,1,-1,0,"no"
42,"married",99,21,"aug",92,4,-1,0,"no"
79,"married",4738,9,"jul",151,5,-1,0,"no"
34,"married",-429,6,"may",320,1,-1,0,"no"
54,"single",492,6,"jun",330,1,-1,0,"no"
30,"married",418,3,"jun",112,1,-1,0,"no"
43,"married",98,6,"may",235,1,-1,0,"no"
38,"married",-140,25,"jun",456,3,-1,0,"no"
50,"married",300,8,"may",99,1,339,2,"no"
52,"married",161,13,"may",274,2,-1,0,"no"
32,"married",281,20,"apr",18,5,349,2,"no"
31,"married",382,27,"aug",43,19,-1,0,"no"
32,"single",258,29,"aug",131,4,-1,0,"no"
29,"married",1052,13,"may",147,1,-1,0,"no"
32,"divorced",1121,16,"apr",211,3,-1,0,"no"
59,"married",1047,21,"aug",438,1,184,3,"yes"
32,"married",243,6,"may",144,1,-1,0,"no"
57,"married",486,5,"may",180,2,-1,0,"no"
47,"married",-12,5,"may",18,1,-1,0,"no"
60,"married",3401,30,"oct",294,1,270,1,"yes"
45,"single",1591,15,"jul",392,4,-1,0,"no"
36,"single",258,5,"feb",230,1,-1,0,"no"
53,"married",2013,19,"aug",268,14,-1,0,"no"
41,"married",402,17,"jun",114,17,-1,0,"no"
37,"single",510,26,"may",322,1,-1,0,"no"
31,"single",17924,14,"may",745,1,174,3,"yes"
34,"single",2555,26,"may",129,2,-1,0,"no"
72,"married",1129,25,"nov",208,1,91,1,"yes"
49,"married",-470,12,"jun",691,1,-1,0,"no"
36,"single",0,22,"aug",136,2,-1,0,"no"
58,"married",1326,28,"aug",201,1,-1,0,"no"
52,"married",1524,3,"jul",1007,6,-1,0,"yes"
60,"married",0,19,"oct",1745,3,62,3,"no"
46,"married",229,5,"may",197,1,-1,0,"no"
33,"single",171,17,"jul",71,1,-1,0,"no"
43,"married",78,21,"nov",36,1,109,1,"no"
31,"single",1086,20,"nov",410,1,-1,0,"no"
40,"married",356,7,"may",1254,3,365,1,"no"
35,"divorced",56,29,"aug",24,12,-1,0,"no"
44,"married",646,3,"jun",183,4,-1,0,"no"
29,"married",912,13,"may",785,1,-1,0,"no"
28,"divorced",477,10,"jul",93,1,-1,0,"no"
23,"single",1284,11,"jun",327,10,-1,0,"no"
26,"married",174,3,"feb",222,3,-1,0,"no"
53,"married",13,28,"jan",69,1,-1,0,"no"
36,"single",1898,22,"aug",243,4,-1,0,"no"
66,"married",1230,16,"jun",288,6,181,3,"yes"
44,"married",0,20,"nov",40,3,-1,0,"no"
66,"married",2149,30,"nov",151,6,103,4,"no"
54,"divorced",7010,11,"mar",275,2,-1,0,"no"
35,"married",86,31,"jul",128,2,-1,0,"no"
30,"single",71,19,"may",122,6,-1,0,"no"
34,"married",-56,13,"may",197,2,-1,0,"no"
47,"single",1784,19,"oct",385,2,-1,0,"yes"
32,"married",187,20,"nov",485,1,134,1,"no"
27,"married",276,16,"may",218,2,-1,0,"no"
34,"divorced",0,14,"aug",227,3,-1,0,"no"
35,"married",611,1,"oct",305,2,121,1,"yes"
56,"married",3948,3,"apr",484,1,135,3,"no"
37,"single",340,11,"aug",90,4,-1,0,"no"
48,"married",975,15,"may",521,2,-1,0,"no"
36,"married",0,2,"apr",748,1,-1,0,"no"
35,"single",3576,19,"aug",68,1,-1,0,"no"
57,"divorced",2986,17,"dec",222,2,231,1,"yes"
46,"divorced",-154,27,"may",107,2,-1,0,"no"
59,"married",13,28,"jan",384,2,-1,0,"no"
53,"divorced",447,11,"jul",108,1,-1,0,"no"
39,"divorced",902,10,"feb",691,2,180,5,"yes"
43,"single",1022,5,"feb",163,3,276,2,"no"
35,"married",199,20,"nov",176,1,-1,0,"no"
45,"married",1227,5,"jun",127,3,-1,0,"no"
30,"married",69,6,"jul",42,1,-1,0,"no"
31,"single",0,25,"aug",9,12,-1,0,"no"
28,"single",227,30,"apr",278,1,-1,0,"yes"
38,"divorced",1559,18,"may",22,6,179,10,"no"
38,"divorced",92,29,"may",118,3,-1,0,"no"
36,"married",0,18,"jul",837,8,-1,0,"no"
46,"married",564,29,"jul",124,2,-1,0,"no"
42,"single",1,27,"aug",223,13,-1,0,"no"
60,"married",225,19,"aug",54,2,-1,0,"no"
57,"married",7880,9,"jun",318,2,-1,0,"no"
30,"divorced",37,12,"may",262,2,-1,0,"no"
40,"single",-109,6,"may",170,1,-1,0,"no"
47,"married",4307,16,"jun",88,1,-1,0,"no"
35,"single",1,5,"may",80,1,285,1,"no"
52,"married",5614,20,"jun",177,3,-1,0,"no"
30,"married",4874,25,"aug",134,10,-1,0,"no"
63,"married",973,25,"feb",318,1,388,1,"yes"
47,"married",651,16,"jul",325,2,-1,0,"no"
40,"divorced",-607,8,"may",328,2,353,2,"no"
26,"single",8303,8,"jul",143,2,-1,0,"no"
27,"single",3485,25,"jul",282,2,-1,0,"no"
31,"single",203,29,"may",442,3,-1,0,"no"
42,"single",61,23,"may",65,1,-1,0,"no"
46,"married",1109,19,"aug",221,12,-1,0,"no"
34,"married",7063,13,"may",309,1,350,9,"no"
25,"married",839,18,"may",700,3,-1,0,"yes"
38,"divorced",904,8,"may",475,1,-1,0,"no"
55,"divorced",0,17,"jun",76,2,-1,0,"no"
28,"single",5474,28,"jul",486,5,-1,0,"yes"
48,"single",2091,2,"feb",94,1,-1,0,"no"
26,"single",901,26,"may",764,2,-1,0,"yes"
63,"married",1612,17,"feb",233,2,-1,0,"yes"
43,"married",0,17,"nov",836,1,129,2,"no"
56,"married",31,12,"may",215,2,-1,0,"no"
60,"single",312,2,"jun",210,2,-1,0,"no"
32,"divorced",-352,6,"aug",275,5,-1,0,"no"
41,"married",305,13,"may",174,2,-1,0,"no"
62,"married",3738,10,"aug",151,3,185,1,"no"
43,"married",1202,30,"may",295,1,-1,0,"no"
36,"single",1339,11,"jul",136,1,-1,0,"no"
26,"single",766,9,"apr",125,6,-1,0,"no"
56,"married",23,20,"nov",857,3,-1,0,"yes"
43,"married",918,6,"may",193,1,-1,0,"no"
75,"married",291,12,"aug",350,1,182,2,"yes"
36,"single",243,7,"may",160,2,360,3,"no"
41,"single",1322,29,"jan",58,1,266,1,"no"
25,"single",219,4,"aug",576,1,96,1,"yes"
39,"married",-119,5,"jun",104,2,-1,0,"no"
51,"married",-379,5,"aug",261,1,-1,0,"no"
49,"married",1119,20,"jun",493,1,-1,0,"no"
31,"single",730,27,"aug",108,6,-1,0,"no"
36,"married",1437,19,"jun",810,2,-1,0,"no"
29,"married",805,28,"jan",70,1,-1,0,"no"
29,"married",1280,28,"may",629,2,-1,0,"no"
33,"married",118,29,"aug",103,2,-1,0,"no"
41,"married",-651,26,"may",374,1,-1,0,"no"
38,"married",863,6,"jan",78,1,-1,0,"no"
36,"married",924,20,"apr",173,4,-1,0,"no"
30,"married",239,20,"apr",58,3,150,10,"no"
59,"single",911,5,"jun",172,2,-1,0,"no"
58,"married",2858,31,"jul",56,6,-1,0,"no"
57,"married",780,26,"mar",94,2,-1,0,"no"
33,"married",1233,14,"may",141,1,-1,0,"no"
41,"married",0,21,"nov",12,5,190,1,"no"
37,"single",174,2,"feb",134,1,271,2,"no"
35,"single",1396,13,"may",809,1,300,1,"yes"
61,"divorced",1428,5,"may",82,2,-1,0,"no"
49,"divorced",0,30,"apr",136,2,-1,0,"no"
36,"married",108,5,"may",348,1,-1,0,"no"
35,"single",597,13,"may",1309,2,-1,0,"no"
52,"married",171,31,"jul",223,1,-1,0,"no"
56,"married",217,21,"jul",121,2,-1,0,"no"
31,"single",3466,29,"jan",267,3,183,25,"no"
32,"married",35,17,"dec",324,3,126,3,"yes"
37,"divorced",5957,14,"may",64,3,177,2,"no"
33,"single",1522,19,"nov",966,1,-1,0,"no"
28,"married",17,18,"jul",269,1,-1,0,"no"
31,"married",356,20,"jun",228,5,-1,0,"no"
53,"married",2522,9,"jun",478,2,-1,0,"no"
41,"married",5426,14,"may",149,2,-1,0,"no"
36,"married",1368,1,"jun",516,1,292,5,"yes"
42,"single",336,4,"jun",46,2,-1,0,"no"
36,"married",176,23,"may",111,1,-1,0,"no"
32,"single",314,23,"apr",91,4,156,1,"no"
41,"married",183,5,"may",110,2,-1,0,"no"
39,"married",733,16,"jun",83,4,-1,0,"no"
50,"divorced",2015,20,"apr",715,1,152,1,"no"
25,"single",1028,9,"aug",148,2,-1,0,"no"
35,"married",410,20,"nov",67,2,-1,0,"no"
44,"married",0,14,"may",220,7,-1,0,"no"
41,"married",340,6,"jun",37,3,-1,0,"no"
39,"single",86,21,"aug",140,4,-1,0,"no"
56,"married",4763,20,"nov",233,4,115,6,"no"
52,"married",3165,6,"may",26,1,-1,0,"no"
41,"married",4004,17,"apr",314,2,-1,0,"yes"
32,"single",-233,28,"may",140,2,-1,0,"no"
47,"married",270,6,"aug",467,2,-1,0,"no"
43,"divorced",0,21,"jul",111,1,-1,0,"no"
25,"married",789,23,"jul",202,1,-1,0,"no"
29,"married",488,7,"jul",223,1,-1,0,"no"
38,"divorced",308,6,"may",102,1,-1,0,"no"
40,"married",2635,2,"jun",20,21,-1,0,"no"
24,"divorced",513,15,"may",61,3,-1,0,"no"
29,"single",0,6,"feb",437,2,-1,0,"no"
30,"single",432,20,"may",340,3,-1,0,"no"
40,"single",2040,18,"may",906,2,350,2,"yes"
47,"married",449,13,"may",92,4,-1,0,"no"
35,"married",449,28,"jul",395,4,-1,0,"no"
27,"single",1492,23,"may",67,13,-1,0,"no"
30,"married",42,28,"aug",140,3,-1,0,"no"
56,"divorced",0,9,"feb",139,5,265,4,"no"
29,"married",5698,25,"jul",198,1,-1,0,"no"
47,"married",269,30,"jul",145,5,-1,0,"no"
38,"married",0,7,"may",127,1,171,2,"no"
73,"married",1292,3,"apr",420,1,-1,0,"no"
28,"single",261,9,"sep",259,2,98,4,"yes"
32,"married",118,29,"may",358,10,-1,0,"no"
59,"married",2365,25,"jul",159,4,-1,0,"no"
38,"married",1149,30,"jul",41,2,-1,0,"no"
28,"single",2845,12,"may",182,2,-1,0,"no"
47,"married",0,4,"sep",65,3,-1,0,"no"
43,"married",2411,11,"aug",124,7,-1,0,"no"
52,"married",2635,6,"sep",313,1,108,8,"no"
45,"single",0,5,"aug",374,2,472,1,"yes"
38,"married",-165,21,"may",230,2,-1,0,"no"
42,"divorced",2189,16,"apr",67,5,149,2,"no"
36,"divorced",496,8,"may",269,3,-1,0,"no"
35,"divorced",1242,29,"jan",141,1,245,3,"no"
45,"divorced",-179,3,"jul",155,2,-1,0,"no"
36,"married",0,8,"may",113,1,-1,0,"no"
37,"married",1026,13,"may",389,2,-1,0,"no"
40,"married",782,14,"may",224,2,-1,0,"no"
31,"married",-6,28,"aug",198,6,-1,0,"no"
28,"single",196,2,"jul",423,3,-1,0,"yes"
59,"married",1250,11,"jul",61,2,-1,0,"no"
53,"married",6525,2,"jun",73,3,-1,0,"no"
27,"single",3955,28,"may",205,3,-1,0,"no"
31,"single",218,26,"aug",267,4,-1,0,"no"
25,"single",2022,29,"jul",276,8,97,12,"yes"
30,"married",80,8,"may",185,2,-1,0,"no"
49,"married",186,9,"may",241,1,-1,0,"no"
43,"married",4056,4,"feb",154,2,-1,0,"no"
63,"married",367,2,"sep",173,1,182,7,"no"
56,"married",16125,21,"nov",167,1,-1,0,"no"
50,"married",89,9,"may",210,3,-1,0,"no"
65,"married",1176,6,"aug",111,1,184,1,"no"
32,"married",587,20,"aug",212,4,-1,0,"no"
53,"divorced",36,2,"jul",25,1,417,1,"yes"
45,"single",143,5,"jun",201,1,-1,0,"no"
59,"single",684,13,"aug",48,13,-1,0,"no"
33,"married",83,7,"aug",165,2,-1,0,"no"
38,"married",8,12,"jun",339,3,-1,0,"no"
39,"single",2298,20,"apr",13,2,319,18,"no"
40,"married",3765,20,"nov",87,2,-1,0,"no"
50,"divorced",0,2,"feb",91,2,-1,0,"no"
38,"married",980,3,"jun",662,5,-1,0,"no"
30,"married",0,28,"may",92,5,-1,0,"no"
51,"single",1153,20,"apr",76,5,-1,0,"no"
32,"married",0,16,"jul",524,4,-1,0,"no"
34,"married",409,20,"apr",104,4,-1,0,"no"
28,"single",5,14,"may",178,2,360,3,"no"
33,"married",1504,12,"aug",61,2,-1,0,"no"
40,"married",1908,5,"feb",1661,2,-1,0,"yes"
34,"single",713,5,"feb",124,2,-1,0,"no"
31,"married",589,21,"may",151,1,-1,0,"no"
32,"married",212,11,"aug",98,2,-1,0,"no"
40,"married",170,28,"aug",12,24,-1,0,"no"
48,"married",157,28,"jan",417,4,-1,0,"yes"
51,"married",143,16,"may",627,1,-1,0,"no"
40,"married",4075,16,"jun",162,3,-1,0,"no"
36,"married",202,1,"oct",237,1,122,2,"no"
36,"single",1521,16,"jun",243,2,-1,0,"no"
73,"married",1843,11,"sep",106,2,-1,0,"yes"
29,"single",209,28,"jul",487,7,-1,0,"no"
56,"married",828,14,"may",214,1,349,1,"no"
26,"single",179,30,"jul",103,3,-1,0,"no"
38,"divorced",1817,28,"jul",1096,4,-1,0,"yes"
45,"single",1811,31,"jul",50,7,-1,0,"no"
40,"single",0,6,"aug",641,6,-1,0,"yes"
36,"single",12264,11,"oct",285,1,182,2,"yes"
36,"married",873,20,"jun",44,3,-1,0,"no"
54,"married",865,17,"nov",71,1,-1,0,"no"
34,"divorced",3997,20,"may",320,1,-1,0,"no"
39,"married",4722,17,"jun",483,1,-1,0,"no"
34,"married",0,30,"jun",780,3,-1,0,"no"
38,"single",61,13,"may",109,1,359,8,"no"
33,"single",2583,25,"may",241,1,108,1,"no"
32,"married",2516,17,"nov",595,1,-1,0,"no"
37,"single",309,15,"may",58,3,-1,0,"no"
32,"single",3297,11,"aug",99,2,-1,0,"no"
41,"married",0,28,"jan",411,2,156,8,"no"
37,"married",934,9,"may",258,2,-1,0,"no"
53,"married",828,19,"jun",232,1,-1,0,"no"
58,"divorced",1194,22,"may",807,1,310,1,"no"
34,"married",79,5,"aug",203,1,92,5,"yes"
57,"divorced",52,8,"may",40,3,359,8,"no"
40,"single",41,29,"aug",104,2,-1,0,"no"
